#PATH-POINTS-START Path1
-36.993, -54.728, 70.499
-38.386, -53.292, 66.8
-39.832, -51.911, 62.883
-41.393, -50.663, 58.707
-43.091, -49.61, 54.212
-44.908, -48.777, 49.308
-46.809, -48.159, 43.859
-48.762, -47.731, 37.627
-50.743, -47.458, 30.131
-52.737, -47.311, 20
-54.062, -47.268, 0
-54.062, -47.268, 0
-74.052, -46.632, 0
endData
#PATH-POINTS-START Path5
-54.062, -47.268, 74.792
-52.062, -47.268, 71.316
-50.062, -47.268, 67.66
-48.062, -47.268, 63.796
-46.062, -47.268, 59.682
-44.062, -47.268, 55.262
-42.062, -47.268, 50.457
-40.062, -47.268, 45.143
-38.062, -47.268, 39.114
-36.062, -47.268, 31.967
-34.062, -47.268, 22.669
-32.039, -47.268, 0
-32.039, -47.268, 0
-12.039, -47.269, 0
endData
#PATH-POINTS-START Path6
-32.039, -47.268, 100
-34.039, -47.268, 100
-36.039, -47.268, 100
-38.039, -47.268, 100
-40.039, -47.268, 100
-42.039, -47.268, 100
-44.039, -47.268, 100
-43.003, -46.044, 98.097
-41.547, -44.673, 97.911
-40.075, -43.319, 97.725
-38.585, -41.985, 97.541
-37.075, -40.674, 97.189
-35.541, -39.39, 97.026
-33.985, -38.133, 96.875
-32.407, -36.906, 96.739
-30.801, -35.714, 96.52
-29.17, -34.556, 96.441
-27.515, -33.433, 96.384
-25.834, -32.35, 96.338
-24.127, -31.307, 96.349
-22.398, -30.301, 96.382
-20.647, -29.336, 96.509
-18.873, -28.413, 96.599
-17.079, -27.529, 96.705
-15.268, -26.681, 96.824
-13.44, -25.869, 96.953
-11.596, -25.096, 97.233
-9.737, -24.357, 97.379
-7.866, -23.649, 97.528
-5.985, -22.972, 97.676
-4.093, -22.324, 97.823
-2.192, -21.703, 97.966
-0.282, -21.107, 98.106
1.634, -20.535, 98.241
3.557, -19.985, 98.371
5.485, -19.455, 98.494
7.419, -18.945, 98.611
9.358, -18.453, 98.721
11.3, -17.977, 98.825
13.246, -17.516, 98.825
15.197, -17.073, 97.6
17.137, -16.591, 94.963
19.047, -16.001, 94.433
20.938, -15.348, 93.893
22.803, -14.628, 93.364
24.633, -13.821, 92.441
26.427, -12.937, 92.116
28.172, -11.961, 91.931
29.867, -10.9, 92.631
31.509, -9.758, 90.87
33.102, -8.549, 88.031
34.665, -7.302, 85.097
36.228, -6.054, 82.058
37.828, -4.854, 78.902
39.496, -3.751, 75.615
41.251, -2.793, 72.179
43.087, -2.003, 68.571
44.987, -1.381, 64.762
46.932, -0.918, 60.715
48.903, -0.58, 56.378
50.89, -0.356, 51.677
52.885, -0.217, 46.503
54.884, -0.154, 40.677
56.884, -0.155, 33.862
58.883, -0.207, 25.271
61.395, -0.329, 0
61.395, -0.329, 0
81.371, -1.302, 0
endData
#PATH.JERRYIO-DATA {"appVersion":"0.10.0","format":"LemLib Tarball v0.5","gc":{"robotWidth":13.5,"robotHeight":16,"robotIsHolonomic":false,"showRobot":true,"uol":2.54,"pointDensity":2,"controlMagnetDistance":1.968503937007874,"fieldImage":{"displayName":"V5RC 2026 - Push Back","signature":"V5RC-PushBack-H2H-TopDownHighlighted-TileColor66_71","origin":{"__type":"built-in"}},"coordinateSystem":"VEX Gaming Positioning System"},"paths":[{"segments":[{"controls":[{"uid":"LTA7dwfEQM","x":46.60102093081805,"y":-15.679014489230747,"lock":false,"visible":true,"heading":0,"__type":"end-point"},{"uid":"SECG1mU2l7","x":47.045941886812116,"y":-31.251247949022915,"lock":false,"visible":true,"__type":"control"},{"uid":"uRAgieOIWm","x":41.26196945888931,"y":-47.93578379880024,"lock":false,"visible":true,"__type":"control"},{"uid":"RICGxc6gBy","x":54.832058616708196,"y":-47.713323320803205,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"wMqhpdtnD2"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path1","uid":"vHnR9cvKZA","lock":false,"visible":false},{"segments":[{"controls":[{"uid":"AsXacWghnb","x":54.832,"y":-47.713,"lock":false,"visible":true,"heading":90,"__type":"end-point"},{"uid":"lCI5dbWXh8","x":32.808471295002136,"y":-47.49086284280617,"lock":false,"visible":true,"heading":90,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"YthMDb1lN8"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path2","uid":"1UYEsMgMNP","lock":false,"visible":false},{"segments":[{"controls":[{"uid":"CFP1Gt3lRw","x":32.808,"y":-47.491,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"2G2EMnKdUq","x":41.03950898089228,"y":-47.49086284280617,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"gXxWrCUrnk"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path3","uid":"GrzrpA9Me3","lock":false,"visible":false},{"segments":[{"controls":[{"uid":"sfHYS7lk99","x":41.04,"y":-47.491,"lock":false,"visible":true,"heading":225,"__type":"end-point"},{"uid":"hsmVyULuBr","x":34.58815511897838,"y":-54.16467718271711,"lock":false,"visible":true,"__type":"control"},{"uid":"cLP3ja8Wtp","x":33.475852728993225,"y":-59.281268176648815,"lock":false,"visible":true,"__type":"control"},{"uid":"Aj3SN1h8Gs","x":20.57314500516543,"y":-59.281268176648815,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"z6DgCZtoNP"},{"controls":[{"uid":"Aj3SN1h8Gs","x":20.57314500516543,"y":-59.281268176648815,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"ZAJ7g4Xtbw","x":-31.037685890145756,"y":-59.281268176648815,"lock":false,"visible":true,"heading":305,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"ocyrfSAZfI"},{"controls":[{"uid":"ZAJ7g4Xtbw","x":-31.037685890145756,"y":-59.281268176648815,"lock":false,"visible":true,"heading":305,"__type":"end-point"},{"uid":"hv1EkJ1s0a","x":-39.15749333703739,"y":-55.49944005069929,"lock":false,"visible":true,"__type":"control"},{"uid":"kyikSX1Me6","x":-38.60134214204481,"y":-47.49086284280617,"lock":false,"visible":true,"__type":"control"},{"uid":"kM2SplqPDC","x":-54.062345362838464,"y":-47.26840236480915,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"Lumezp8vfo"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path4","uid":"Jcxlgifyc7","lock":false,"visible":false},{"segments":[{"controls":[{"uid":"rkvLvTGoQg","x":-54.062,"y":-47.268,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"OieAOulG92","x":-32.0387580411324,"y":-47.26840236480915,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"n6AKf08Mhk"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path5","uid":"UYEBpwSgdD","lock":false,"visible":false},{"segments":[{"controls":[{"uid":"xsPYvXQYgC","x":-32.039,"y":-47.268,"lock":false,"visible":true,"heading":270,"__type":"end-point"},{"uid":"RePoVelBG4","x":-44.2740843309691,"y":-47.26840236480915,"lock":false,"visible":true,"heading":225,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"P0UiDFq64j"},{"controls":[{"uid":"RePoVelBG4","x":-44.2740843309691,"y":-47.26840236480915,"lock":false,"visible":true,"heading":225,"__type":"end-point"},{"uid":"thF3uewzzz","x":-28.4793903931799,"y":-31.918629383014007,"lock":false,"visible":true,"__type":"control"},{"uid":"L3xObTt3sP","x":-14.909301235361013,"y":-23.68759169712386,"lock":false,"visible":true,"__type":"control"},{"uid":"n5xVzpiGeU","x":16.457626162220354,"y":-16.791316879215902,"lock":false,"visible":true,"heading":70,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"SrUp7notXJ"},{"controls":[{"uid":"n5xVzpiGeU","x":16.457626162220354,"y":-16.791316879215902,"lock":false,"visible":true,"heading":70,"__type":"end-point"},{"uid":"9jzepR7q7U","x":40.26089730790267,"y":-10.117502539304972,"lock":false,"visible":true,"__type":"control"},{"uid":"9vEJQkJCBT","x":32.69724105600362,"y":1.450442316540638,"lock":false,"visible":true,"__type":"control"},{"uid":"04DZgRGV64","x":61.39464271762061,"y":-0.32924150743560987,"lock":false,"visible":true,"heading":270,"__type":"end-point"}],"speedProfiles":[],"lookaheadKeyframes":[],"uid":"siCx7PjUlp"}],"pc":{"speedLimit":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":127,"label":"127"},"step":1,"from":20,"to":100},"bentRateApplicableRange":{"minLimit":{"value":0,"label":"0"},"maxLimit":{"value":1,"label":"1"},"step":0.001,"from":0,"to":0.1},"maxDecelerationRate":127},"name":"Path6","uid":"S2lGRBjRTl","lock":false,"visible":true}]}
